"year","state","state_po","state_fips","state_cen","state_ic","office","district","stage","runoff","special","candidate","party","writein","mode","candidatevotes","totalvotes","unofficial","version"
1978,"Wyoming","WY",56,83,68,"US House",0,"gen",FALSE,FALSE,"William D. Bagley","democrat",FALSE,"total",53522,129377,FALSE,20171005
1980,"Alabama","AL",1,63,41,"US House",1,"gen",FALSE,FALSE,"Steve Smith","libertarian",FALSE,"total",6130,117221,FALSE,20171005
1980,"Alabama","AL",1,63,41,"US House",1,"gen",FALSE,FALSE,NA,NA,TRUE,"total",2,117221,FALSE,20171005
1980,"Alabama","AL",1,63,41,"US House",1,"gen",FALSE,FALSE,"Jack Edwards","republican",FALSE,"total",111089,117221,FALSE,20171005
1980,"Alabama","AL",1,63,41,"US House",2,"gen",FALSE,FALSE,"Adam Hand","libertarian",FALSE,"total",4103,172962,FALSE,20171005
1980,"Alabama","AL",1,63,41,"US House",2,"gen",FALSE,FALSE,"Cecil Wyatt","democrat",FALSE,"total",63447,172962,FALSE,20171005
1980,"Alabama","AL",1,63,41,"US House",2,"gen",FALSE,FALSE,"Bill Dickinson","republican",FALSE,"total",104796,172962,FALSE,20171005
1980,"Alabama","AL",1,63,41,"US House",2,"gen",FALSE,FALSE,"Jerome Couch","statesman",FALSE,"total",616,172962,FALSE,20171005
1980,"Alabama","AL",1,63,41,"US House",3,"gen",FALSE,FALSE,NA,NA,TRUE,"total",1561,109215,FALSE,20171005
1980,"Alabama","AL",1,63,41,"US House",3,"gen",FALSE,FALSE,"Bill Nichols","democrat",FALSE,"total",107654,109215,FALSE,20171005
1980,"Alabama","AL",1,63,41,"US House",4,"gen",FALSE,FALSE,"A.J. Killingsworth","statesman",FALSE,"total",2721,132086,FALSE,20171005
1980,"Alabama","AL",1,63,41,"US House",4,"gen",FALSE,FALSE,"Tom Bevill","democrat",FALSE,"total",129365,132086,FALSE,20171005
1980,"Alabama","AL",1,63,41,"US House",5,"gen",FALSE,FALSE,NA,NA,TRUE,"total",389,125356,FALSE,20171005
1980,"Alabama","AL",1,63,41,"US House",5,"gen",FALSE,FALSE,"Ronnie Flippo","democrat",FALSE,"total",117626,125356,FALSE,20171005
1980,"Alabama","AL",1,63,41,"US House",5,"gen",FALSE,FALSE,"Betty T. Benson","libertarian",FALSE,"total",7341,125356,FALSE,20171005
1980,"Alabama","AL",1,63,41,"US House",6,"gen",FALSE,FALSE,"Charles C. Robey","statesman",FALSE,"total",466,187982,FALSE,20171005
1980,"Alabama","AL",1,63,41,"US House",6,"gen",FALSE,FALSE,"Philip Lenud","national democratic party of alabama",FALSE,"total",1743,187982,FALSE,20171005
1980,"Alabama","AL",1,63,41,"US House",6,"gen",FALSE,FALSE,"W.B. (Pete) Clifford","democrat",FALSE,"total",87536,187982,FALSE,20171005
1980,"Alabama","AL",1,63,41,"US House",6,"gen",FALSE,FALSE,"Albert Lee Smith Jr.","republican",FALSE,"total",95019,187982,FALSE,20171005
1980,"Alabama","AL",1,63,41,"US House",6,"gen",FALSE,FALSE,"Richard H. Jacobson","libertarian",FALSE,"total",3218,187982,FALSE,20171005
1980,"Alabama","AL",1,63,41,"US House",7,"gen",FALSE,FALSE,"James E. """"Jim"""" Bacon","republican",FALSE,"total",43320,168804,FALSE,20171005
1980,"Alabama","AL",1,63,41,"US House",7,"gen",FALSE,FALSE,"Mrs. Mary Owensby","statesman",FALSE,"total",847,168804,FALSE,20171005
1980,"Alabama","AL",1,63,41,"US House",7,"gen",FALSE,FALSE,"Joe Walker","libertarian",FALSE,"total",2132,168804,FALSE,20171005
1980,"Alabama","AL",1,63,41,"US House",7,"gen",FALSE,FALSE,"Richard C. Shelby","democrat",FALSE,"total",122505,168804,FALSE,20171005
1980,"Alaska","AK",2,94,81,"US House",0,"gen",FALSE,FALSE,"Kevin """"Pat"""" Parnell","democrat",FALSE,"total",39922,154618,FALSE,20171005
1980,"Alaska","AK",2,94,81,"US House",0,"gen",FALSE,FALSE,NA,NA,TRUE,"total",607,154618,FALSE,20171005
1980,"Alaska","AK",2,94,81,"US House",0,"gen",FALSE,FALSE,"Donald E. Young","republican",FALSE,"total",114089,154618,FALSE,20171005
1980,"Arizona","AZ",4,86,61,"US House",1,"gen",FALSE,FALSE,"Irene Leitch","libertarian",FALSE,"total",7784,186833,FALSE,20171005
1980,"Arizona","AZ",4,86,61,"US House",1,"gen",FALSE,FALSE,"John J. Rhodes","republican",FALSE,"total",136961,186833,FALSE,20171005
1980,"Arizona","AZ",4,86,61,"US House",1,"gen",FALSE,FALSE,"Steve Jancek","democrat",FALSE,"total",40045,186833,FALSE,20171005
1980,"Arizona","AZ",4,86,61,"US House",1,"gen",FALSE,FALSE,"Rob Roper","socialist workers",FALSE,"total",2043,186833,FALSE,20171005
1980,"Arizona","AZ",4,86,61,"US House",2,"gen",FALSE,FALSE,"Morris K. Udall","democrat",FALSE,"total",127736,219686,FALSE,20171005
1980,"Arizona","AZ",4,86,61,"US House",2,"gen",FALSE,FALSE,"William """"Bill"""" Stefanov","libertarian",FALSE,"total",3297,219686,FALSE,20171005
1980,"Arizona","AZ",4,86,61,"US House",2,"gen",FALSE,FALSE,"Richard H. Huff","republican",FALSE,"total",88653,219686,FALSE,20171005
1980,"Arizona","AZ",4,86,61,"US House",3,"gen",FALSE,FALSE,"Bob Stump","democrat",FALSE,"total",141448,219822,FALSE,20171005
1980,"Arizona","AZ",4,86,61,"US House",3,"gen",FALSE,FALSE,"Sharon Hayse","libertarian",FALSE,"total",12529,219822,FALSE,20171005
1980,"Arizona","AZ",4,86,61,"US House",3,"gen",FALSE,FALSE,"Bob Croft","republican",FALSE,"total",65845,219822,FALSE,20171005
1980,"Arizona","AZ",4,86,61,"US House",4,"gen",FALSE,FALSE,"Eldon Rudd","republican",FALSE,"total",142565,227611,FALSE,20171005
1980,"Arizona","AZ",4,86,61,"US House",4,"gen",FALSE,FALSE,"Les Miller","democrat",FALSE,"total",85046,227611,FALSE,20171005
1980,"Arkansas","AR",5,71,42,"US House",1,"gen",FALSE,FALSE,"Bill Alexander","democrat",FALSE,"total",1,1,FALSE,20171005
1980,"Arkansas","AR",5,71,42,"US House",2,"gen",FALSE,FALSE,"Ed Bethune","republican",FALSE,"total",159148,201655,FALSE,20171005
1980,"Arkansas","AR",5,71,42,"US House",2,"gen",FALSE,FALSE,NA,NA,TRUE,"total",229,201655,FALSE,20171005
1980,"Arkansas","AR",5,71,42,"US House",2,"gen",FALSE,FALSE,"James G. (Jim) Reid","democrat",FALSE,"total",42278,201655,FALSE,20171005
1980,"Arkansas","AR",5,71,42,"US House",3,"gen",FALSE,FALSE,"John Paul Hammerschimdt","republican",FALSE,"total",1,1,FALSE,20171005
1980,"Arkansas","AR",5,71,42,"US House",4,"gen",FALSE,FALSE,"Beryl Anthony Jr.","democrat",FALSE,"total",1,1,FALSE,20171005
1980,"California","CA",6,93,71,"US House",1,"gen",FALSE,FALSE,"Harold T. Johnson","democrat",FALSE,"total",107682,270199,FALSE,20171005
1980,"California","CA",6,93,71,"US House",1,"gen",FALSE,FALSE,"Eugene A. Chappie","republican",FALSE,"total",145098,270199,FALSE,20171005
1980,"California","CA",6,93,71,"US House",1,"gen",FALSE,FALSE,"Jim McClarin","libertarian",FALSE,"total",17419,270199,FALSE,20171005
1980,"California","CA",6,93,71,"US House",2,"gen",FALSE,FALSE,"Don H. Clausen","republican",FALSE,"total",141698,261674,FALSE,20171005
1980,"California","CA",6,93,71,"US House",2,"gen",FALSE,FALSE,"Norma K. Bork","democrat",FALSE,"total",109789,261674,FALSE,20171005
1980,"California","CA",6,93,71,"US House",2,"gen",FALSE,FALSE,"Linda D. Wren","peace and freedom",FALSE,"total",3354,261674,FALSE,20171005
1980,"California","CA",6,93,71,"US House",2,"gen",FALSE,FALSE,"Daniel Mosier","libertarian",FALSE,"total",6833,261674,FALSE,20171005
1980,"California","CA",6,93,71,"US House",3,"gen",FALSE,FALSE,"Joseph Murphy","republican",FALSE,"total",64215,241865,FALSE,20171005
1980,"California","CA",6,93,71,"US House",3,"gen",FALSE,FALSE,"Robert T. Matsui","democrat",FALSE,"total",170670,241865,FALSE,20171005
1980,"California","CA",6,93,71,"US House",3,"gen",FALSE,FALSE,"Bruce A. Daniel","libertarian",FALSE,"total",6980,241865,FALSE,20171005
1980,"California","CA",6,93,71,"US House",4,"gen",FALSE,FALSE,"Robert J. Burnside","libertarian",FALSE,"total",10267,205055,FALSE,20171005
1980,"California","CA",6,93,71,"US House",4,"gen",FALSE,FALSE,"Vic Fazio","democrat",FALSE,"total",133853,205055,FALSE,20171005
1980,"California","CA",6,93,71,"US House",4,"gen",FALSE,FALSE,"Albert Dehr","republican",FALSE,"total",60935,205055,FALSE,20171005
1980,"California","CA",6,93,71,"US House",5,"gen",FALSE,FALSE,"John L. Burton","democrat",FALSE,"total",101105,197821,FALSE,20171005
1980,"California","CA",6,93,71,"US House",5,"gen",FALSE,FALSE,"Dennis McQuaid","republican",FALSE,"total",89624,197821,FALSE,20171005
1980,"California","CA",6,93,71,"US House",5,"gen",FALSE,FALSE,"Dan P. Dougherty","libertarian",FALSE,"total",7092,197821,FALSE,20171005
1980,"California","CA",6,93,71,"US House",6,"gen",FALSE,FALSE,"Tom Spinosa","republican",FALSE,"total",34500,134650,FALSE,20171005
1980,"California","CA",6,93,71,"US House",6,"gen",FALSE,FALSE,"Phillip Burton","democrat",FALSE,"total",93400,134650,FALSE,20171005
1980,"California","CA",6,93,71,"US House",6,"gen",FALSE,FALSE,"Roy Childs","libertarian",FALSE,"total",6750,134650,FALSE,20171005
1980,"California","CA",6,93,71,"US House",7,"gen",FALSE,FALSE,"Thomas J. (Tommy) Thompson","american independent",FALSE,"total",5023,224469,FALSE,20171005
1980,"California","CA",6,93,71,"US House",7,"gen",FALSE,FALSE,"George Miller","democrat",FALSE,"total",142044,224469,FALSE,20171005
1980,"California","CA",6,93,71,"US House",7,"gen",FALSE,FALSE,"Steve Snow","libertarian",FALSE,"total",6923,224469,FALSE,20171005
1980,"California","CA",6,93,71,"US House",7,"gen",FALSE,FALSE,"Giles St. Clair","republican",FALSE,"total",70479,224469,FALSE,20171005
1980,"California","CA",6,93,71,"US House",8,"gen",FALSE,FALSE,"Tod Mikuriya","libertarian",FALSE,"total",10465,195425,FALSE,20171005
1980,"California","CA",6,93,71,"US House",8,"gen",FALSE,FALSE,"Charles V. Hughes","republican",FALSE,"total",76580,195425,FALSE,20171005
1980,"California","CA",6,93,71,"US House",8,"gen",FALSE,FALSE,"Ronald V. Dellums","democrat",FALSE,"total",108380,195425,FALSE,20171005
1980,"California","CA",6,93,71,"US House",9,"gen",FALSE,FALSE,"William J. (Bill) Kennedy","republican",FALSE,"total",67265,163592,FALSE,20171005
1980,"California","CA",6,93,71,"US House",9,"gen",FALSE,FALSE,"Fortney H. (Pete) Stark","democrat",FALSE,"total",90504,163592,FALSE,20171005
1980,"California","CA",6,93,71,"US House",9,"gen",FALSE,FALSE,"Steven W. Clanin","libertarian",FALSE,"total",5823,163592,FALSE,20171005
1980,"California","CA",6,93,71,"US House",10,"gen",FALSE,FALSE,"John M. Lutton","republican",FALSE,"total",45987,164543,FALSE,20171005
1980,"California","CA",6,93,71,"US House",10,"gen",FALSE,FALSE,"Joseph Fuhrig","libertarian",FALSE,"total",11904,164543,FALSE,20171005
1980,"California","CA",6,93,71,"US House",10,"gen",FALSE,FALSE,"Edmon V. Kaiser","american independent",FALSE,"total",4421,164543,FALSE,20171005
1980,"California","CA",6,93,71,"US House",10,"gen",FALSE,FALSE,"Don Edwards","democrat",FALSE,"total",102231,164543,FALSE,20171005
1980,"California","CA",6,93,71,"US House",11,"gen",FALSE,FALSE,"Bill Royer","republican",FALSE,"total",80100,185012,FALSE,20171005
1980,"California","CA",6,93,71,"US House",11,"gen",FALSE,FALSE,"William S. Wade Jr.","libertarian",FALSE,"total",3816,185012,FALSE,20171005
1980,"California","CA",6,93,71,"US House",11,"gen",FALSE,FALSE,"Wilson Branch","peace and freedom",FALSE,"total",13723,185012,FALSE,20171005
1980,"California","CA",6,93,71,"US House",11,"gen",FALSE,FALSE,"Nicholas W. Kudrovzeff","american independent",FALSE,"total",1550,185012,FALSE,20171005
1980,"California","CA",6,93,71,"US House",11,"gen",FALSE,FALSE,"Tom Lantos","democrat",FALSE,"total",85823,185012,FALSE,20171005
1980,"California","CA",6,93,71,"US House",12,"gen",FALSE,FALSE,"Adele Fumino","peace and freedom",FALSE,"total",3184,199083,FALSE,20171005
1980,"California","CA",6,93,71,"US House",12,"gen",FALSE,FALSE,"Kirsten Olsen","democrat",FALSE,"total",37009,199083,FALSE,20171005
1980,"California","CA",6,93,71,"US House",12,"gen",FALSE,FALSE,"Paul N. """"Pete"""" McCloskey Jr.","republican",FALSE,"total",143817,199083,FALSE,20171005
1980,"California","CA",6,93,71,"US House",12,"gen",FALSE,FALSE,"Bill Evers","libertarian",FALSE,"total",15073,199083,FALSE,20171005
1980,"California","CA",6,93,71,"US House",13,"gen",FALSE,FALSE,"Norman Y. Mineta","democrat",FALSE,"total",132246,224609,FALSE,20171005
1980,"California","CA",6,93,71,"US House",13,"gen",FALSE,FALSE,"Robert Goldsborough","peace and freedom",FALSE,"total",3791,224609,FALSE,20171005
1980,"California","CA",6,93,71,"US House",13,"gen",FALSE,FALSE,"Ray Strong","libertarian",FALSE,"total",8806,224609,FALSE,20171005
1980,"California","CA",6,93,71,"US House",13,"gen",FALSE,FALSE,"W.E. (Ted) Gagne","republican",FALSE,"total",79766,224609,FALSE,20171005
1980,"California","CA",6,93,71,"US House",14,"gen",FALSE,FALSE,"Ann Cerney","democrat",FALSE,"total",79883,220579,FALSE,20171005
1980,"California","CA",6,93,71,"US House",14,"gen",FALSE,FALSE,"Norman D. Shumway","republican",FALSE,"total",133979,220579,FALSE,20171005
1980,"California","CA",6,93,71,"US House",14,"gen",FALSE,FALSE,"Douglas G. Housley","libertarian",FALSE,"total",6717,220579,FALSE,20171005
1980,"California","CA",6,93,71,"US House",15,"gen",FALSE,FALSE,"Ron Schwartz","republican",FALSE,"total",37895,150491,FALSE,20171005
1980,"California","CA",6,93,71,"US House",15,"gen",FALSE,FALSE,"Michael L. Pullen","libertarian",FALSE,"total",4524,150491,FALSE,20171005
1980,"California","CA",6,93,71,"US House",15,"gen",FALSE,FALSE,"Tony Coelho","democrat",FALSE,"total",108072,150491,FALSE,20171005
1980,"California","CA",6,93,71,"US House",16,"gen",FALSE,FALSE,"Kenton H. Bowers","libertarian",FALSE,"total",6802,223035,FALSE,20171005
1980,"California","CA",6,93,71,"US House",16,"gen",FALSE,FALSE,"Jeff Mauro","independent",FALSE,"total",3198,223035,FALSE,20171005
1980,"California","CA",6,93,71,"US House",16,"gen",FALSE,FALSE,"W.A. Jack Roth","republican",FALSE,"total",54675,223035,FALSE,20171005
1980,"California","CA",6,93,71,"US House",16,"gen",FALSE,FALSE,"Leon E. Panetta","democrat",FALSE,"total",158360,223035,FALSE,20171005
1980,"California","CA",6,93,71,"US House",17,"gen",FALSE,FALSE,"Willard H. """"Bill"""" Johnson","democrat",FALSE,"total",53780,182939,FALSE,20171005
1980,"California","CA",6,93,71,"US House",17,"gen",FALSE,FALSE,"Charles """"Chip"""" Pashayan Jr.","republican",FALSE,"total",129159,182939,FALSE,20171005
1980,"California","CA",6,93,71,"US House",18,"gen",FALSE,FALSE,"Mary """"Pat"""" Timmermans","democrat",FALSE,"total",51415,177461,FALSE,20171005
1980,"California","CA",6,93,71,"US House",18,"gen",FALSE,FALSE,"William M. Thomas","republican",FALSE,"total",126046,177461,FALSE,20171005
1980,"California","CA",6,93,71,"US House",19,"gen",FALSE,FALSE,"Jim Trotter","libertarian",FALSE,"total",9764,209603,FALSE,20171005
1980,"California","CA",6,93,71,"US House",19,"gen",FALSE,FALSE,"Carmen Lodise","democrat",FALSE,"total",36990,209603,FALSE,20171005
1980,"California","CA",6,93,71,"US House",19,"gen",FALSE,FALSE,"Robert J. Lagomarsino","republican",FALSE,"total",162849,209603,FALSE,20171005
1980,"California","CA",6,93,71,"US House",20,"gen",FALSE,FALSE,"Barry Goldwater Jr.","republican",FALSE,"total",199674,253303,FALSE,20171005
1980,"California","CA",6,93,71,"US House",20,"gen",FALSE,FALSE,"Matt Miller","democrat",FALSE,"total",43024,253303,FALSE,20171005
1980,"California","CA",6,93,71,"US House",20,"gen",FALSE,FALSE,"Christopher R. Darwin","libertarian",FALSE,"total",10605,253303,FALSE,20171005
1980,"California","CA",6,93,71,"US House",21,"gen",FALSE,FALSE,"Bobbi Fiedler","republican",FALSE,"total",74674,153400,FALSE,20171005
1980,"California","CA",6,93,71,"US House",21,"gen",FALSE,FALSE,"George J. Lehmann","libertarian",FALSE,"total",2790,153400,FALSE,20171005
1980,"California","CA",6,93,71,"US House",21,"gen",FALSE,FALSE,"James C. Corman","democrat",FALSE,"total",73898,153400,FALSE,20171005
1980,"California","CA",6,93,71,"US House",21,"gen",FALSE,FALSE,"Jan B. Tucker","peace and freedom",FALSE,"total",2038,153400,FALSE,20171005
1980,"California","CA",6,93,71,"US House",22,"gen",FALSE,FALSE,"Pierce O'Donnell","democrat",FALSE,"total",57477,180423,FALSE,20171005
1980,"California","CA",6,93,71,"US House",22,"gen",FALSE,FALSE,"Carlos J. Moorhead","republican",FALSE,"total",115241,180423,FALSE,20171005
1980,"California","CA",6,93,71,"US House",22,"gen",FALSE,FALSE,"William V. Susel","libertarian",FALSE,"total",7705,180423,FALSE,20171005
1980,"California","CA",6,93,71,"US House",23,"gen",FALSE,FALSE,"Robert (Bob) Winckler","republican",FALSE,"total",62742,199385,FALSE,20171005
1980,"California","CA",6,93,71,"US House",23,"gen",FALSE,FALSE,"Anthony C. Beilenson","democrat",FALSE,"total",126020,199385,FALSE,20171005
1980,"California","CA",6,93,71,"US House",23,"gen",FALSE,FALSE,"Jeffrey P. Lieb","libertarian",FALSE,"total",10623,199385,FALSE,20171005
1980,"California","CA",6,93,71,"US House",24,"gen",FALSE,FALSE,"Roland Cayard","republican",FALSE,"total",39744,146731,FALSE,20171005
1980,"California","CA",6,93,71,"US House",24,"gen",FALSE,FALSE,"Maggie Feigin","peace and freedom",FALSE,"total",5905,146731,FALSE,20171005
1980,"California","CA",6,93,71,"US House",24,"gen",FALSE,FALSE,"Jack Smilowitz","american independent",FALSE,"total",2341,146731,FALSE,20171005
1980,"California","CA",6,93,71,"US House",24,"gen",FALSE,FALSE,"Robert E. Lehman","libertarian",FALSE,"total",5172,146731,FALSE,20171005
1980,"California","CA",6,93,71,"US House",24,"gen",FALSE,FALSE,"Henry A. Waxman","democrat",FALSE,"total",93569,146731,FALSE,20171005
1980,"California","CA",6,93,71,"US House",25,"gen",FALSE,FALSE,"William D. Mitchell","libertarian",FALSE,"total",4169,74365,FALSE,20171005
1980,"California","CA",6,93,71,"US House",25,"gen",FALSE,FALSE,"Richard E. Ferraro Jr.","republican",FALSE,"total",21116,74365,FALSE,20171005
1980,"California","CA",6,93,71,"US House",25,"gen",FALSE,FALSE,"Edward R. Roybal","democrat",FALSE,"total",49080,74365,FALSE,20171005
1980,"California","CA",6,93,71,"US House",26,"gen",FALSE,FALSE,"William J. (B.J.) Wagener","libertarian",FALSE,"total",7700,164514,FALSE,20171005
1980,"California","CA",6,93,71,"US House",26,"gen",FALSE,FALSE,"Joseph Louis Lisoni","democrat",FALSE,"total",40099,164514,FALSE,20171005
1980,"California","CA",6,93,71,"US House",26,"gen",FALSE,FALSE,"John H. Rousselot","republican",FALSE,"total",116715,164514,FALSE,20171005
1980,"California","CA",6,93,71,"US House",27,"gen",FALSE,FALSE,"Carey Peck","democrat",FALSE,"total",100061,215316,FALSE,20171005
1980,"California","CA",6,93,71,"US House",27,"gen",FALSE,FALSE,"Jerome L. """"Jerry"""" Sievers","libertarian",FALSE,"total",5448,215316,FALSE,20171005
1980,"California","CA",6,93,71,"US House",27,"gen",FALSE,FALSE,"Robert K. Dornan","republican",FALSE,"total",109807,215316,FALSE,20171005
1980,"California","CA",6,93,71,"US House",28,"gen",FALSE,FALSE,"Ernst F. Ghermann","libertarian",FALSE,"total",5400,137304,FALSE,20171005
1980,"California","CA",6,93,71,"US House",28,"gen",FALSE,FALSE,"Julian C. Dixon","democrat",FALSE,"total",108725,137304,FALSE,20171005
1980,"California","CA",6,93,71,"US House",28,"gen",FALSE,FALSE,"Robert Reid","republican",FALSE,"total",23179,137304,FALSE,20171005
1980,"California","CA",6,93,71,"US House",29,"gen",FALSE,FALSE,"Earl Smith","libertarian",FALSE,"total",2622,92999,FALSE,20171005
1980,"California","CA",6,93,71,"US House",29,"gen",FALSE,FALSE,"Augustus F. (Gus) Hawkins","democrat",FALSE,"total",80095,92999,FALSE,20171005
1980,"California","CA",6,93,71,"US House",29,"gen",FALSE,FALSE,"Michael Arthur Hirt","republican",FALSE,"total",10282,92999,FALSE,20171005
1980,"California","CA",6,93,71,"US House",30,"gen",FALSE,FALSE,"Bruce M. Hobbs","libertarian",FALSE,"total",4480,102735,FALSE,20171005
1980,"California","CA",6,93,71,"US House",30,"gen",FALSE,FALSE,"George E. Danielson","democrat",FALSE,"total",74119,102735,FALSE,20171005
1980,"California","CA",6,93,71,"US House",30,"gen",FALSE,FALSE,"J. Arthur """"Art"""" Platten","republican",FALSE,"total",24136,102735,FALSE,20171005
1980,"California","CA",6,93,71,"US House",31,"gen",FALSE,FALSE,"Mervyn M. Dymally","democrat",FALSE,"total",69146,107349,FALSE,20171005
1980,"California","CA",6,93,71,"US House",31,"gen",FALSE,FALSE,"Don Grimshaw","republican",FALSE,"total",38203,107349,FALSE,20171005
1980,"California","CA",6,93,71,"US House",32,"gen",FALSE,FALSE,"John R. Adler","republican",FALSE,"total",39260,127526,FALSE,20171005
1980,"California","CA",6,93,71,"US House",32,"gen",FALSE,FALSE,"Glenn M. Anderson","democrat",FALSE,"total",84057,127526,FALSE,20171005
1980,"California","CA",6,93,71,"US House",32,"gen",FALSE,FALSE,"Thomas A. Cosgrove","libertarian",FALSE,"total",4209,127526,FALSE,20171005
1980,"California","CA",6,93,71,"US House",33,"gen",FALSE,FALSE,"Wayne Grisham","republican",FALSE,"total",122439,172804,FALSE,20171005
1980,"California","CA",6,93,71,"US House",33,"gen",FALSE,FALSE,"Fred L. Anderson","democrat",FALSE,"total",50365,172804,FALSE,20171005
1980,"California","CA",6,93,71,"US House",34,"gen",FALSE,FALSE,"Dan Lungren","republican",FALSE,"total",138024,192169,FALSE,20171005
1980,"California","CA",6,93,71,"US House",34,"gen",FALSE,FALSE,"John S. Donohue","peace and freedom",FALSE,"total",7794,192169,FALSE,20171005
1980,"California","CA",6,93,71,"US House",34,"gen",FALSE,FALSE,"Simone","democrat",FALSE,"total",46351,192169,FALSE,20171005
1980,"California","CA",6,93,71,"US House",35,"gen",FALSE,FALSE,"Jim Lloyd","democrat",FALSE,"total",88279,194514,FALSE,20171005
1980,"California","CA",6,93,71,"US House",35,"gen",FALSE,FALSE,"Dave Dreier","republican",FALSE,"total",100743,194514,FALSE,20171005
1980,"California","CA",6,93,71,"US House",35,"gen",FALSE,FALSE,"James Michael """"Mike"""" Noonan","peace and freedom",FALSE,"total",5492,194514,FALSE,20171005
1980,"California","CA",6,93,71,"US House",36,"gen",FALSE,FALSE,"George E. Brown Jr.","democrat",FALSE,"total",88628,168690,FALSE,20171005
1980,"California","CA",6,93,71,"US House",36,"gen",FALSE,FALSE,"Harry J. Histen","libertarian",FALSE,"total",6815,168690,FALSE,20171005
1980,"California","CA",6,93,71,"US House",36,"gen",FALSE,FALSE,"John Paul Stark","republican",FALSE,"total",73247,168690,FALSE,20171005
1980,"California","CA",6,93,71,"US House",37,"gen",FALSE,FALSE,"Larry Morris","libertarian",FALSE,"total",7615,231077,FALSE,20171005
1980,"California","CA",6,93,71,"US House",37,"gen",FALSE,FALSE,"Jerry Lewis","republican",FALSE,"total",165371,231077,FALSE,20171005
1980,"California","CA",6,93,71,"US House",37,"gen",FALSE,FALSE,"Donald M. """"Don"""" Rusk","democrat",FALSE,"total",58091,231077,FALSE,20171005
1980,"California","CA",6,93,71,"US House",38,"gen",FALSE,FALSE,"Charles E. """"Chuck"""" Heiser","libertarian",FALSE,"total",7301,165437,FALSE,20171005
1980,"California","CA",6,93,71,"US House",38,"gen",FALSE,FALSE,"Art Jacobson","republican",FALSE,"total",66256,165437,FALSE,20171005
1980,"California","CA",6,93,71,"US House",38,"gen",FALSE,FALSE,"Jerry M. Patterson","democrat",FALSE,"total",91880,165437,FALSE,20171005
1980,"California","CA",6,93,71,"US House",39,"gen",FALSE,FALSE,"William E. (Bill) Dannemeyer","republican",FALSE,"total",175228,229732,FALSE,20171005
1980,"California","CA",6,93,71,"US House",39,"gen",FALSE,FALSE,"Leonard L. Lahtinen","democrat",FALSE,"total",54504,229732,FALSE,20171005
1980,"California","CA",6,93,71,"US House",40,"gen",FALSE,FALSE,"Robert E. Badham","republican",FALSE,"total",213999,304997,FALSE,20171005
1980,"California","CA",6,93,71,"US House",40,"gen",FALSE,FALSE,"Michael F. Dow","democrat",FALSE,"total",66512,304997,FALSE,20171005
1980,"California","CA",6,93,71,"US House",40,"gen",FALSE,FALSE,"Dan Mahaffey","libertarian",FALSE,"total",24486,304997,FALSE,20171005
1980,"California","CA",6,93,71,"US House",41,"gen",FALSE,FALSE,"Bill Lowery","republican",FALSE,"total",123187,233918,FALSE,20171005
1980,"California","CA",6,93,71,"US House",41,"gen",FALSE,FALSE,"Joseph D. Alldredge","libertarian",FALSE,"total",9630,233918,FALSE,20171005
1980,"California","CA",6,93,71,"US House",41,"gen",FALSE,FALSE,"Bob Wilson","democrat",FALSE,"total",101101,233918,FALSE,20171005
1980,"California","CA",6,93,71,"US House",42,"gen",FALSE,FALSE,"Duncan L. Hunter","republican",FALSE,"total",79713,149649,FALSE,20171005
1980,"California","CA",6,93,71,"US House",42,"gen",FALSE,FALSE,"Lionel Van Deerlin","democrat",FALSE,"total",69936,149649,FALSE,20171005
1980,"California","CA",6,93,71,"US House",43,"gen",FALSE,FALSE,"Tom Metzger","democrat",FALSE,"total",46361,345176,FALSE,20171005
1980,"California","CA",6,93,71,"US House",43,"gen",FALSE,FALSE,"Clair W. Burgener","republican",FALSE,"total",298815,345176,FALSE,20171005
1980,"Colorado","CO",8,84,62,"US House",1,"gen",FALSE,FALSE,"Naomi Bradford","republican",FALSE,"total",67804,179622,FALSE,20171005
1980,"Colorado","CO",8,84,62,"US House",1,"gen",FALSE,FALSE,"Harold Sudmeyer","socialist workers",FALSE,"total",566,179622,FALSE,20171005
1980,"Colorado","CO",8,84,62,"US House",1,"gen",FALSE,FALSE,"John Mason","libertarian",FALSE,"total",3888,179622,FALSE,20171005
1980,"Colorado","CO",8,84,62,"US House",1,"gen",FALSE,FALSE,"Pat Schroeder","democrat",FALSE,"total",107364,179622,FALSE,20171005
1980,"Colorado","CO",8,84,62,"US House",2,"gen",FALSE,FALSE,"Timothy E. Wirth","democrat",FALSE,"total",153550,272270,FALSE,20171005
1980,"Colorado","CO",8,84,62,"US House",2,"gen",FALSE,FALSE,"Paul K. Grant","libertarian",FALSE,"total",4633,272270,FALSE,20171005
1980,"Colorado","CO",8,84,62,"US House",2,"gen",FALSE,FALSE,"John McElderry","republican",FALSE,"total",111868,272270,FALSE,20171005
1980,"Colorado","CO",8,84,62,"US House",2,"gen",FALSE,FALSE,"Robert Bruce McFarland","citizens",FALSE,"total",2219,272270,FALSE,20171005
1980,"Colorado","CO",8,84,62,"US House",3,"gen",FALSE,FALSE,"James S. Glennie","libertarian",FALSE,"total",2670,192782,FALSE,20171005
1980,"Colorado","CO",8,84,62,"US House",3,"gen",FALSE,FALSE,"Ray Kogovsek","democrat",FALSE,"total",105820,192782,FALSE,20171005
