candidate_id,state_abbreviation,congressional_district,candidate_party,disbursement,ind_support,ind_oppose,party_expenditures
H8FL26039,FL,26,Democrat,3076326,1e7,6478693,0
H8FL27086,FL,25,Democrat,1181503,20274,0,0
H8FL27144,FL,27,Other,9373,0,0,0
H8FL27185,FL,27,Republican,1350874,64744,2706382,95000
H8FL27193,FL,27,Democrat,2022024,587581,1994984,0
H8GA01063,GA,1,Democrat,92232,10,0,0
H8GA02087,GA,2,Republican,6135,0,0,0
H8GA03051,GA,3,Democrat,19630,0,0,0
H8GA04125,GA,4,Republican,58978,0,0,0
H8GA06286,GA,6,Republican,1757884,18926,408259,88350
H8GA06393,GA,6,Democrat,877108,5597762,1597021,90000
H8GA07201,GA,7,Democrat,950245,1154144,0,90000
H8GA09058,GA,9,Democrat,37190,897,0,0
H8GA10197,GA,10,Democrat,4731,0,0,0
H8GA11062,GA,11,Democrat,7066,0,0,0
H8GA12078,GA,12,Democrat,93409,0,0,0
H8GA13035,GA,13,Republican,8313,0,0,0
H8GA14025,GA,14,Democrat,35,0,0,0
H8GA14033,GA,14,Republican,0,0,0,0
H8HI00012,HI,1,Republican,84890,0,0,9800
H8HI01234,HI,1,Democrat,0,0,0,0
H8HI02141,HI,2,Republican,0,0,0,0
H8IA01094,IA,1,Democrat,2173432,884198,504363,90000
H8IA01136,IA,1,Libertarian,0,0,0,0
H8IA03124,IA,3,Democrat,2710323,729524,2581162,90000
H8IA04106,IA,4,Democrat,885919,127829,3655,0
H8ID01124,ID,1,Republican,202299,13850,0,0
H8ID01215,ID,1,Democrat,10132,0,0,0
H8ID02064,ID,2,Republican,155751,0,0,0
H8ID02148,ID,2,Democrat,43294,0,0,0
H8IL01114,IL,1,Independent,147815,0,0,0
H8IL02120,IL,2,Republican,0,0,0,0
H8IL04134,IL,4,Democrat,116824,103,0,0
H8IL04175,IL,4,Republican,64,0,0,0
H8IL05073,IL,5,Republican,0,0,0,0
H8IL06139,IL,6,Democrat,2706689,251895,3448336,0
H8IL08101,IL,8,Republican,19844,0,0,0
H8IL09067,IL,9,Democrat,176510,36,0,0
H8IL09224,IL,9,Republican,686,0,0,0
H8IL10115,IL,10,Republican,52428,750,0,0
H8IL12129,IL,12,Democrat,1953358,777444,2619585,90000
H8IL12152,IL,12,Green,7899,0,0,0
H8IL13150,IL,13,Democrat,2167516,315636,1038128,90000
H8IL14067,IL,11,Democrat,306356,103,0,0
H8IL14174,IL,14,Democrat,2215982,2615830,1453379,90000
H8IL15072,IL,15,Democrat,14691,0,0,0
H8IL16120,IL,16,Democrat,95355,0,0,0
H8IL17045,IL,7,Republican,0,0,0,0
H8IN01096,IN,1,Republican,0,0,0,0
H8IN02169,IN,2,Democrat,2879628,1036,950,0
H8IN03076,IN,3,Democrat,583606,0,0,116
H8IN04124,IN,4,Democrat,52810,0,0,88
H8IN04199,IN,4,Republican,160798,4893,0,291
H8IN05188,IN,5,Democrat,73126,0,0,8000
H8IN06129,IN,6,Republican,538038,6763,0,4468
H8IN06137,IN,6,Libertarian,0,0,0,0
H8IN06152,IN,6,Democrat,35986,0,0,0
H8IN07150,IN,7,Republican,350,0,0,0
H8IN07184,IN,7,Democrat,293189,103,0,271
H8IN08141,IN,8,Democrat,70522,0,0,98
H8IN09107,IN,9,Democrat,1267852,104983,0,144
H8KS02173,KS,2,Democrat,2357559,2381493,3141430,67535
H8KS02199,KS,2,Republican,342520,1450536,6089047,95000
H8KS02223,KS,2,Libertarian,0,0,0,0
H8KS03130,KS,3,Libertarian,0,0,0,0
H8KS03155,KS,3,Democrat,3019565,1397699,2291435,105000
H8KS04120,KS,4,Democrat,292022,16146,0,0
H8KS04187,KS,4,Republican,2500,0,0,0
H8KY01074,KY,1,Democrat,19340,1095,0,0
H8KY02031,KY,2,Republican,680297,0,0,0
H8KY02080,KY,2,Democrat,44668,0,0,0
H8KY02106,KY,2,Independent,0,0,0,0
H8KY03211,KY,3,Republican,562853,0,0,0
H8KY03229,KY,3,Libertarian,0,0,0,0
H8KY04169,KY,4,Democrat,12847,0,0,0
H8KY04193,KY,4,Independent,0,0,0,0
H8KY06164,KY,6,Democrat,3744242,2870721,2741436,21000
H8LA01122,LA,1,Democrat,160803,0,0,0
H8LA01130,LA,1,Democrat,9702,0,0,0
H8LA01148,LA,1,Democrat,0,0,0,0
H8LA02054,LA,2,Democrat,458849,67,0,0
H8LA03037,LA,3,Republican,35677,0,0,0
H8LA03060,LA,3,Democrat,2302,0,0,0
H8LA03086,LA,3,Democrat,926,0,0,0
H8LA03094,LA,3,Democrat,125636,0,0,0
H8LA03102,LA,3,Libertarian,0,0,0,0
H8LA04282,LA,4,Democrat,13166,0,0,0
H8LA05099,LA,5,Democrat,11784,0,0,0
H8LA06154,LA,6,Democrat,6312,0,0,0
H8LA06162,LA,6,Democrat,7309,0,0,0
H8MA02041,MA,1,Democrat,653594,5616,0,0
H8MA02116,MA,2,Republican,12808,0,0,0
H8MA03106,MA,3,Democrat,1200403,0,0,0
H8MA03114,MA,3,Republican,424389,0,0,0
H8MA03221,MA,3,Other,11532,0,0,0
H8MA05234,MA,5,Republican,0,0,0,0
H8MA06133,MA,6,Republican,92136,0,0,0
H8MA06141,MA,6,Independent,121,0,0,0
H8MA07032,MA,7,Democrat,767065,100249,0,0
H8MA09046,MA,9,Republican,318200,0,0,1000
H8MD01094,MD,1,Republican,537332,1006,0,0
H8MD01193,MD,1,Democrat,513432,60972,0,10080
H8MD01235,MD,1,Libertarian,0,0,0,0
H8MD02118,MD,2,Republican,7842,0,0,0
H8MD03165,MD,3,Republican,0,0,0,0
H8MD03173,MD,3,Libertarian,15368,0,0,0
H8MD04239,MD,4,Libertarian,0,0,0,0
H8MD05145,MD,5,Republican,0,0,0,0
H8MD06168,MD,6,Democrat,3947973,10,160000,0
H8MD07083,MD,7,Republican,5484,0,0,0
H8MD07125,MD,7,Libertarian,0,0,0,0
H8MD08248,MD,8,Republican,0,0,0,0
H8ME01120,ME,1,Democrat,748924,61113,0,0
H8ME01203,ME,1,Independent,223015,51,0,0
H8ME02185,ME,2,Democrat,3320147,1482546,5992812,90000
H8MI01149,MI,1,Democrat,629362,85,0,0
H8MI02113,MI,2,Democrat,634706,219,0,0
H8MI03079,MI,3,Democrat,53047,0,0,0
H8MI04101,MI,4,Democrat,0,146,0,0
H8MI05116,MI,5,Republican,0,0,0,0
H8MI06155,MI,6,Democrat,544417,323655,126047,94000
H8MI08102,MI,8,Democrat,4527675,8238736,8861152,90000
H8MI09092,MI,9,Republican,16115,157,0,0
H8MI09118,MI,9,Democrat,333638,6394,0,0
H8MI10108,MI,10,Democrat,21106,0,0,0
H8MI11254,MI,11,Democrat,2218378,5564114,1664179,90000
H8MI11320,MI,11,Republican,375162,708587,4500247,99300
H8MI13250,MI,13,Democrat,348010,8242,8225,0
H8MI14100,MI,14,Republican,0,0,0,0
H8MN01279,MN,1,Other,2312378,6273289,9298946,89445
H8MN03077,MN,3,Republican,3158497,752794,6368898,96000
H8MN03143,MN,3,Other,3348711,2787272,5288280,0
H8MN05213,MN,5,Republican,15993,2500,0,6499
H8MN05239,MN,5,Other,482814,25265,8225,0
H8MN06096,MN,6,Other,44145,921,5000,0
H8MN08043,MN,8,Republican,709907,187705,1397691,94888
H8MN08068,MN,8,Other,1342773,2729420,9128548,75200
H8MO01184,MO,1,Republican,0,0,0,0
H8MO02208,MO,2,Democrat,896541,57694,1342,44660
H8MO03198,MO,3,Democrat,8854,0,0,0
H8MO03214,MO,3,Libertarian,0,0,0,0
H8MO04071,MO,4,Democrat,152494,36,0,0
H8MO06092,MO,6,Democrat,28403,0,0,0
H8MO07223,MO,7,Democrat,25923,0,0,0
H8MO08098,MO,8,Democrat,50618,10,0,0
H8MO09153,MO,3,Republican,1121246,305,0,0
H8MS01145,MS,1,Democrat,50922,0,0,0
H8MS02069,MS,2,Other,0,0,0,0
H8MS03125,MS,3,Republican,155569,0,0,0
H8MS03208,MS,3,Other,0,0,0,0
H8MS03216,MS,3,Democrat,0,0,0,0
H8MS04438,MS,4,Democrat,45650,0,0,0
H8MT01182,MT,0,Republican,2868523,69093,386945,0
H8MT01232,MT,0,Democrat,3579905,394928,0,0
H8MT01257,MT,0,Libertarian,2979,0,0,0
H8NC01104,NC,1,Republican,18279,0,0,0
H8NC02110,NC,2,Democrat,599388,985706,1220357,2500
H8NC02136,NC,2,Libertarian,12106,0,0,0
H8NC04090,NC,4,Republican,0,0,0,0
H8NC04124,NC,4,Libertarian,0,0,0,0
H8NC05063,NC,5,Democrat,94837,27594,2500,0
H8NC06079,NC,6,Democrat,116902,370,0,0
H8NC07101,NC,7,Democrat,345216,390,0,0
H8NC07135,NC,7,Other,0,0,0,0
H8NC08083,NC,8,Democrat,305789,949,0,0
H8NC09123,NC,9,Democrat,3563995,479539,2968605,90000
H8NC09131,NC,9,Republican,0,0,0,3900
H8NC09156,NC,9,Libertarian,0,0,0,0
H8NC10097,NC,10,Democrat,53269,0,0,0
H8NC11103,NC,11,Democrat,182317,0,0,0
H8NC11152,NC,11,Libertarian,0,0,0,0
H8NC13067,NC,13,Democrat,2196375,742424,2972877,8500
H8ND00096,ND,0,Republican,641883,35373,0,0
H8ND00112,ND,0,Democrat,569447,271072,0,182390
H8ND00138,ND,0,Independent,0,0,0,0
H8NE01081,NE,1,Democrat,34936,36,0,0
H8NE02220,NE,2,Democrat,1347245,360142,1123990,90000
H8NE03095,NE,3,Democrat,33771,0,0,0
H8NH01152,NH,1,Republican,411880,90479,604142,98279
H8NH01210,NH,1,Democrat,879281,755670,0,90000
H8NH02259,NH,2,Libertarian,0,0,0,0
H8NH02275,NH,2,Republican,164484,1473,0,0
H8NJ01259,NJ,1,Republican,5324,0,0,0
H8NJ02166,NJ,2,Democrat,1024865,1840094,0,0
H8NJ02232,NJ,2,Republican,94297,0,39917,0
H8NJ03073,NJ,6,Democrat,284191,5880,0,0
H8NJ03206,NJ,3,Democrat,3733338,404210,6084291,90000
H8NJ04014,NJ,4,Republican,624957,47194,0,20937
H8NJ04188,NJ,4,Democrat,1072117,1200,6000,0
H8NJ05136,NJ,5,Republican,184555,9924,756779,0
H8NJ07223,NJ,7,Democrat,3628318,1892875,2465785,80000
H8NJ08080,NJ,8,Republican,5006,0,0,0
H8NJ09138,NJ,9,Republican,0,0,0,0
H8NJ10110,NJ,6,Republican,41809,759,0,0
H8NJ11142,NJ,11,Democrat,4541277,3938021,0,90000
H8NJ11217,NJ,11,Republican,779886,578934,2388421,95066
H8NJ12108,NJ,12,Republican,16347,0,0,0
H8NM01331,NM,1,Democrat,873371,20186,2,0
H8NM01372,NM,1,Republican,195777,491,0,0
H8NM01448,NM,1,Libertarian,14056,0,0,0
H8NM02156,NM,2,Unknown,791920,666581,5551136,95000
H8NM02248,NM,2,Democrat,2248389,597816,3298020,0
H8NM03196,NM,3,Democrat,589836,104,0,0
H8NM03246,NM,3,Libertarian,1195,0,0,0
H8NV01261,NV,1,Republican,0,0,0,0
H8NV02095,NV,2,Democrat,46804,20658,0,0
H8NV03036,NV,1,Democrat,241042,8437,0,0
H8NV03200,NV,3,Democrat,3286958,354466,5300874,82400
H8NV03275,NV,3,Republican,445077,19779,3465529,0
H8NV04059,NV,4,Republican,527187,9359,3323009,34150
H8NY01148,NY,1,Republican,1149393,451413,586113,0
H8NY01155,NY,1,Democrat,1850635,522688,175000,0
H8NY01197,NY,1,Democrat,2980,0,0,0
H8NY02104,NY,2,Democrat,839696,3931,0,0
H8NY03151,NY,3,Republican,183745,0,0,0
H8NY04084,NY,4,Republican,21771,0,0,0
H8NY06048,NY,5,Democrat,138181,0,0,0
H8NY06113,NY,6,Green,0,0,0,0
H8NY07046,NY,14,Democrat,905162,68,0,0
H8NY09174,NY,9,Republican,0,0,0,0
H8NY10099,NY,10,Republican,35243,0,0,0
H8NY11113,NY,11,Democrat,2131648,296713,0,0
H8NY12145,NY,12,Republican,19569,0,0,0
H8NY12152,NY,12,Green,0,0,0,0
H8NY13150,NY,13,Republican,0,0,0,0
H8NY14133,NY,14,Republican,0,0,0,0
H8NY15148,NY,14,Democrat,540715,694,560829,0
H8NY15155,NY,15,Republican,0,0,0,0
H8NY17110,NY,17,Other,13041,0,0,0
H8NY18274,NY,18,Republican,136228,0,0,0
H8NY19058,NY,16,Democrat,225217,7836,0,0
H8NY19181,NY,19,Democrat,4693343,629618,6473110,90000
H8NY20056,NY,17,Democrat,118782,7763,0,0
H8NY21203,NY,20,Democrat,161148,0,0,0
H8NY21245,NY,21,Democrat,632512,4124,0,0
H8NY21351,NY,21,Green,0,0,0,0
H8NY22151,NY,22,Democrat,2742915,637296,8378668,86000
H8NY23183,NY,23,Democrat,702529,40737,0,0
H8NY24090,NY,24,Democrat,1307316,94212,1154525,22500
H8NY25097,NY,25,Republican,392717,0,0,0
H8NY25105,NY,25,Democrat,752974,114,0,0
H8NY26137,NY,26,Republican,0,0,0,0
H8NY27150,NY,27,Other,253737,0,5000,0
H8NY27176,NY,27,Democrat,405561,147581,0,0
H8NY29032,NY,27,Republican,668979,0,6444,0
H8OH01043,OH,1,Republican,1561897,766570,3493164,94700
H8OH01118,OH,1,Democrat,2741613,355746,3092371,90000
H8OH02124,OH,2,Democrat,249028,836,0,0
H8OH03106,OH,3,Republican,0,0,0,0
H8OH05036,OH,5,Republican,457100,1039,414,0
H8OH05150,OH,5,Democrat,133566,138,0,0
H8OH06133,OH,6,Democrat,21895,0,0,0
H8OH07123,OH,7,Democrat,1446499,0,185656,95000
H8OH08097,OH,8,Democrat,14001,0,0,0
H8OH09111,OH,9,Republican,26168,0,0,0
H8OH10119,OH,10,Democrat,657906,28230,0,0
H8OH11141,OH,11,Democrat,186419,104,0,0
H8OH12180,OH,12,Republican,1031195,474430,81356,0
H8OH12297,OH,12,Democrat,4198427,427526,1184419,96000
H8OH13147,OH,13,Republican,41504,25000,0,0
H8OH14111,OH,14,Democrat,1425277,65637,90950,4259
H8OH15076,OH,15,Republican,1809632,952,0,24564
H8OH15126,OH,15,Libertarian,0,0,0,0
H8OH15134,OH,15,Democrat,787209,141947,0,0
H8OH16124,OH,16,Republican,315472,3442,0,0
H8OH16157,OH,16,Democrat,95719,0,0,0
H8OK01157,OK,1,Republican,891483,0,0,0
H8OK01173,OK,1,Democrat,165789,0,0,0
H8OK02148,OK,2,Democrat,49378,0,0,0
H8OK03047,OK,3,Democrat,0,0,0,0
H8OK04094,OK,4,Democrat,250,0,0,0
H8OK04110,OK,4,Independent,0,0,0,0
H8OK05109,OK,5,Democrat,524515,429664,0,0
H8OR01262,OR,1,Republican,0,236,0,0
H8OR02161,OR,2,Democrat,732901,1056,0,8100
H8OR02229,OR,2,Independent,0,0,0,0
H8OR03102,OR,3,Republican,0,118,0,0
H8OR04134,OR,4,Other,0,0,0,0
H8OR05107,OR,5,Democrat,271564,93631,0,0
H8OR05198,OR,5,Republican,18379,354,0,0
H8PA02110,PA,2,Republican,0,0,0,0
H8PA04090,PA,10,Democrat,969879,721263,2013760,90000
H8PA04116,PA,4,Democrat,452471,56540,200089,0
H8PA05071,PA,15,Republican,357751,0,0,0
H8PA05204,PA,12,Democrat,13114,2361,89,0
H8PA05295,PA,5,Republican,304505,0,0,0
H8PA06087,PA,6,Democrat,1715762,481421,89,0
H8PA07192,PA,6,Republican,142776,0,0,0
H8PA07200,PA,5,Democrat,363177,173246,89,0
H8PA07259,PA,7,Democrat,0,0,0,0
H8PA07275,PA,7,Libertarian,6090,0,0,0
H8PA08174,PA,1,Democrat,7576064,585084,1e7,0
H8PA09065,PA,15,Democrat,72712,942,0,0
H8PA10147,PA,9,Republican,479993,89,0,42518
H8PA11095,PA,9,Democrat,705996,68,89,0
H8PA13125,PA,13,Republican,152716,89,0,19402
H8PA13133,PA,13,Democrat,16743,0,0,0
H8PA14065,PA,14,Democrat,315871,78,0,0
H8PA15245,PA,7,Republican,265039,37875,2831949,6583
H8PA15286,PA,4,Republican,257862,0,0,0
H8PA16078,PA,11,Democrat,719922,266404,474,0
H8PA16094,PA,16,Libertarian,5100,0,0,0
H8PA17050,PA,8,Republican,915539,1317,0,69413
H8PA18181,PA,17,Democrat,2796621,196349,8308,0
H8PA18199,PA,14,Republican,409143,7808,0,0
H8RI01100,RI,1,Republican,0,0,0,0
H8SC01116,SC,1,Democrat,1051242,462543,236412,0
H8SC01124,SC,1,Republican,605398,77706,336699,95000
H8SC02106,SC,2,Democrat,83313,68,0,0
H8SC02122,SC,2,Other,0,0,0,0
H8SC03070,SC,3,Democrat,81618,78,0,0
H8SC03088,SC,3,Other,0,0,0,0
H8SC04250,SC,4,Republican,230738,56015,0,0
H8SC04375,SC,4,Republican,0,0,0,0
H8SC04391,SC,4,Other,34333,0,0,0
H8SC05158,SC,5,Republican,40555,7385,0,0
H8SC05174,SC,5,Democrat,539399,34952,0,0
H8SC06107,SC,6,Republican,333,0,0,0
H8SC06115,SC,6,Green,0,0,0,0
H8SC07063,SC,7,Democrat,8481,0,0,0
H8SD01055,SD,0,Republican,385750,57795,0,0
H8SD01097,SD,0,Democrat,371161,0,0,0
H8TN01079,TN,1,Democrat,100387,0,0,0
H8TN02119,TN,2,Republican,187051,4580,0,0
H8TN02176,TN,2,Democrat,152590,466,0,0
H8TN03208,TN,3,Democrat,63278,2164,0,0
H8TN04099,TN,4,Democrat,176319,295,0,0
H8TN04115,TN,4,Independent,0,0,0,0
H8TN06094,TN,6,Republican,2117132,8612,0,0
H8TN06128,TN,6,Democrat,18391,0,0,0
H8TN07068,TN,7,Democrat,131898,218,0,0
H8TN07076,TN,7,Republican,572070,10903,0,0
H8TN09114,TN,9,Republican,32652,0,0,0
H8TN09122,TN,9,Independent,0,0,0,0
H8TX01069,TX,1,Libertarian,0,0,0,0
H8TX02067,TX,2,Democrat,673771,911,0,0
H8TX02166,TX,2,Unknown,426701,567778,0,0
H8TX03099,TX,3,Democrat,82983,1123,0,0
H8TX03123,TX,3,Republican,791692,1703,0,0
H8TX04162,TX,4,Democrat,7418,0,0,0
H8TX05052,TX,4,Libertarian,0,0,0,0
H8TX05086,TX,5,Democrat,10751,0,0,0
H8TX05144,TX,5,Republican,115878,1704,0,0
H8TX06183,TX,6,Democrat,213198,5521,0,0
H8TX06233,TX,6,Republican,174328,58358,0,10000
H8TX06365,TX,6,Libertarian,0,0,0,0
H8TX07140,TX,7,Democrat,2943958,1760543,6006712,90000
H8TX08080,TX,8,Democrat,5620,0,0,0
H8TX08122,TX,8,Libertarian,0,0,0,0
H8TX10110,TX,10,Democrat,151643,36636,0,0
H8TX10177,TX,10,Libertarian,0,0,0,0
H8TX11100,TX,11,Democrat,24634,0,0,0
H8TX12074,TX,12,Democrat,55334,0,0,0
H8TX12090,TX,12,Libertarian,0,0,0,0
H8TX13163,TX,13,Democrat,10683,0,0,0
H8TX14120,TX,14,Democrat,55281,840,0,0
H8TX14179,TX,14,Libertarian,0,0,0,0
H8TX15069,TX,15,Libertarian,0,0,0,0
H8TX16083,TX,16,Democrat,400180,0,0,0
H8TX16109,TX,16,Democrat,187442,5501,0,0
H8TX16133,TX,16,Other,16244,0,0,0
H8TX17149,TX,17,Democrat,23750,0,0,0
H8TX17156,TX,17,Libertarian,0,0,0,0
H8TX19111,TX,19,Democrat,18558,0,0,0
H8TX21125,TX,20,Libertarian,0,0,0,0
H8TX21190,TX,21,Democrat,1417867,50252,257002,0
H8TX21307,TX,21,Republican,424361,324942,222351,0
H8TX21372,TX,21,Libertarian,0,0,0,0
H8TX22107,TX,22,Republican,373127,1061,63191,0
H8TX22313,TX,22,Democrat,504433,80220,0,0
H8TX23121,TX,23,Democrat,3115395,587390,4816162,90000
H8TX25159,TX,25,Democrat,223439,24430,0,0
H8TX25175,TX,25,Libertarian,0,0,0,0
H8TX26124,TX,26,Democrat,-490,52,0,0
H8TX27049,TX,27,Republican,83499,5072,0,0
H8TX27056,TX,27,Democrat,72445,0,0,0
H8TX28211,TX,28,Libertarian,0,0,0,0
H8TX29078,TX,29,Democrat,0,0,0,0
H8TX29094,TX,29,Republican,27502,0,0,0
H8TX29144,TX,29,Libertarian,0,0,0,0
H8TX30050,TX,30,Libertarian,0,0,0,0
H8TX31058,TX,31,Democrat,2970229,9336,993,0
H8TX31066,TX,31,Libertarian,0,0,0,0
H8TX32098,TX,32,Democrat,2541253,841448,7074358,90000
H8TX32189,TX,32,Libertarian,0,0,0,0
H8TX33021,TX,33,Republican,5048,44,0,0
H8TX35026,TX,35,Republican,14799,0,0,0
H8TX36024,TX,36,Democrat,351021,36,0,0
H8UT01158,UT,1,Democrat,14856,0,0,0
H8UT02255,UT,2,Democrat,316594,10,0,0
H8UT02297,UT,2,Libertarian,0,0,0,0
H8UT03238,UT,3,Republican,186296,0,0,0
H8UT03402,UT,3,Democrat,5680,0,0,0
H8UT04053,UT,4,Democrat,2084165,82864,365019,0
H8VA01147,VA,1,Republican,560804,0,0,0
H8VA01303,VA,1,Democrat,189027,28308,5000,0
H8VA02111,VA,2,Democrat,2053108,1440314,2483371,90000
H8VA04026,VA,4,Republican,73109,0,0,0
H8VA04042,VA,4,Libertarian,0,0,0,0
H8VA05155,VA,5,Democrat,1220537,1296914,1036296,0
H8VA05171,VA,5,Republican,877783,520805,15873,95000
H8VA06104,VA,6,Republican,268898,4859,2470,0
H8VA06195,VA,6,Republican,0,314,0,0
H8VA07094,VA,7,Democrat,4417020,883351,3493061,90000
H8VA07128,VA,7,Libertarian,2155,0,0,0
H8VA08159,VA,8,Republican,50576,0,0,0
H8VA09066,VA,9,Democrat,717161,4037,0,0
H8VA10106,VA,10,Democrat,3045343,1218779,8776386,0
H8VA11062,VA,11,Democrat,308235,110,0,0
H8VA11070,VA,11,Republican,144915,0,0,0
H8VA11088,VA,11,Libertarian,3320,0,0,0
H8VT01065,VT,0,Republican,5525,0,0,0
H8WA01077,WA,1,Republican,7271,0,0,0
H8WA02208,WA,2,Libertarian,0,0,0,0
H8WA03198,WA,3,Democrat,2017603,1517778,806909,90000
H8WA04089,WA,4,Democrat,203851,39911,0,0
H8WA05193,WA,5,Democrat,2750492,120135,3371,45468
H8WA06100,WA,6,Republican,31353,0,0,0
H8WA08189,WA,8,Democrat,3987203,4365550,5208284,122702
H8WA08205,WA,8,Republican,3230720,126352,1e7,80666
H8WA09054,WA,9,Democrat,39493,0,0,0
H8WA10045,WA,10,Republican,4146,0,0,0
H8WI01024,WI,1,Republican,3906808,0,0,0
H8WI01123,WI,1,Democrat,2671022,591129,2194860,90000
H8WI01156,WI,1,Republican,1259416,39838,0,96000
H8WI03103,WI,3,Republican,110123,0,0,0
H8WI04069,WI,4,Republican,0,0,0,0
H8WI05165,WI,5,Democrat,79038,29196,0,0
H8WI06098,WI,6,Democrat,2670424,62143,50932,15000
H8WI07096,WI,7,Democrat,47110,0,0,0
H8WI07138,WI,7,Independent,0,0,0,0
H8WI08045,WI,8,Democrat,164259,10,0,0
H8WI09050,WI,5,Republican,146584,0,58300,0
H8WV01075,WV,1,Democrat,87183,0,184,0
H8WV02115,WV,2,Democrat,186196,78,211,0
H8WV02123,WV,2,Other,498,0,0,0
H8WV03048,WV,3,Democrat,1525561,28258,1892630,90000
H8WV03097,WV,3,Republican,642848,12743,3314457,91215
H8WY01062,WY,0,Democrat,20734,0,0,0
